Chrom,Start,End,CenName,Type,Class,Size
chr8,46325080,46350589,dhor_8_3(S01CMH1d),dhor,αSat-Other,25509
chr8,46350589,46389509,mon_8_2,mon,αSat-Other,38920
chr8,46389509,46406289,gsat_8_3(GSATX;GSATII),gsat,OtherSat,16780
chr8,46406289,46423659,ct_8_6,ct,NonSat,17370
chr8,46423659,46466919,mon_8_3,mon,αSat-Other,43260
chr8,46466919,46468201,gsat_8_4(GSAT),gsat,OtherSat,1282
chr8,46468201,46469129,mon_8_4,mon,αSat-Other,928
chr8,46469129,46473674,gsat_8_5(GSAT),gsat,OtherSat,4545
chr8,46473674,46475518,mon_8_5,mon,αSat-Other,1844
chr8,46475518,46531195,gsat_8_6(GSAT),gsat,OtherSat,55677
chr8,46531195,46551285,mon_8_6,mon,αSat-Other,20090
chr8,46551285,46642146,gsat_8_7(GSAT),gsat,OtherSat,90861
chr8,46642146,46650160,ct_8_7,ct,NonSat,8014
chr8,46650160,46656000,gsat_8_8(GSAT),gsat,OtherSat,5840
chr8,46656000,46663188,ct_8_8,ct,NonSat,7188
chr8,46663188,46665934,gsat_8_9(GSAT),gsat,OtherSat,2746
chr8,46665934,46668845,mon_8_7,mon,αSat-Other,2911
chr8,46668845,46669235,gsat_8_10(GSAT),gsat,OtherSat,390
chr8,46669235,46703931,mon_8_8,mon,αSat-Other,34696
chr8,46703931,46704295,ct_8_9,ct,NonSat,364
chr8,46704295,46722257,gsat_8_11(GSAT),gsat,OtherSat,17962
chr8,46722257,46751419,mon_8_9,mon,αSat-Other,29162
chr8,46751419,46769937,gsat_8_12(GSAT),gsat,OtherSat,18518
chr8,46769937,46779244,mon_8_10,mon,αSat-Other,9307
chr8,46779244,46827220,gsat_8_13(GSAT),gsat,OtherSat,47976
chr8,46827220,46920436,mon_8_11,mon,αSat-Other,93216
chr8,46920436,47010177,ct_8_10,ct,NonSat,89741
chr8,47010177,47027325,bsat_8_1,bsat,βSat,17148
chr8,47027325,47153542,ct_8_11,ct,NonSat,126217
chr8,47153542,47157489,bsat_8_2,bsat,βSat,3947
chr8,47157489,47189719,ct_8_12,ct,NonSat,32230
chr8,47189719,47202994,bsat_8_3,bsat,βSat,13275
chr8,47202994,47215034,ct_8_13,ct,NonSat,12040
chr8,47215034,47240294,bsat_8_4,bsat,βSat,25260
chr8,47240294,47257084,ct_8_14,ct,NonSat,16790
chr8,47257084,47269175,bsat_8_5,bsat,βSat,12091
chr8,47269175,47378771,ct_8_15,ct,NonSat,109596
chr8,47378771,47379607,bsat_8_6,bsat,βSat,836
chr8,47379607,48460321,ct_8_16,ct,NonSat,1080714
chr8,48460321,48466602,censat_8_1(ACRO_composite),censat,OtherSat,6281
chr9,40119875,40121764,censat_9_1(SST1_Composite),censat,OtherSat,1889
chr9,40121764,40127692,"gsat_9_1(GSATII,TAR)",gsat,OtherSat,5928
chr9,40127692,40135523,censat_9_2(rnd-1_family-0),censat,OtherSat,7831
chr9,40135523,40305572,ct_9_2,ct,NonSat,170049
chr9,40305572,40306924,hsat5_9_1(HSat5),hsat5,OtherSat,1352
chr9,40306924,40336426,ct_9_3,ct,NonSat,29502
chr9,40336426,40342038,hsat5_9_2(HSat5),hsat5,OtherSat,5612
chr9,40342038,40539564,ct_9_4,ct,NonSat,197526
chr9,40539564,40539667,censat_9_3(CER),censat,OtherSat,103
chr9,40539667,40552955,mon_9_1,mon,αSat-Other,13288
chr9,40552955,40573469,ct_9_5,ct,NonSat,20514
chr9,40573469,40581494,censat_9_4(ATGAAn),censat,OtherSat,8025
chr9,40581494,40628581,ct_9_6,ct,NonSat,47087
chr9,40628581,40629900,censat_9_5(rnd-6_family-4384),censat,OtherSat,1319
chr9,40629900,40759844,ct_9_7,ct,NonSat,129944
chr9,40759844,40762034,"bsat_9_1(LSAU-BSAT_Composite,no_beta)",bsat,βSat,2190
chr9,40762034,40765269,"censat_9_6(rnd-6_family-13719,20)",censat,OtherSat,3235
chr9,40765269,41592381,ct_9_8,ct,NonSat,827112
chr9,41592381,41594116,censat_9_7(SST1_Composite),censat,OtherSat,1735
chr9,41594116,41642076,ct_9_9,ct,NonSat,47960
chr9,41642076,41651174,censat_9_8(SST1_Composite),censat,OtherSat,9098
chr9,41651174,41934694,ct_9_10,ct,NonSat,283520
chr9,41934694,41936580,censat_9_9(SST1_Composite),censat,OtherSat,1886
chr9,41936580,41942496,"gsat_9_2(GSATII,TAR)",gsat,OtherSat,5916
chr9,41942496,41951669,censat_9_10(rnd-1_family-0),censat,OtherSat,9173
chr9,41951669,42056641,ct_9_11,ct,NonSat,104972
chr9,42056641,42059897,"censat_9_11(rnd-6_family-13719,20)",censat,OtherSat,3256
chr9,42059897,42062088,"bsat_9_2(LSAU-BSAT_Composite,no_beta)",bsat,βSat,2191
chr9,42062088,42175804,ct_9_12,ct,NonSat,113716
chr9,42175804,42190907,censat_9_12(SATR),censat,OtherSat,15103
chr9,42190907,42363429,ct_9_13,ct,NonSat,172522
chr9,42363429,42390397,censat_9_13(CER),censat,OtherSat,26968
chr9,42390397,42408618,mon_9_2,mon,αSat-Other,18221
chr9,42408618,42411678,ct_9_14,ct,NonSat,3060
chr9,42411678,42444217,"dhor_9_1(SF2,SF02)",dhor,αSat-Other,32539
chr9,42444217,42483246,mon_9_3,mon,αSat-Other,39029
chr9,42483246,42483349,censat_9_14(CER),censat,OtherSat,103
chr9,42483349,42612328,ct_9_15,ct,NonSat,128979
chr9,42612328,42616459,censat_9_15(CER),censat,OtherSat,4131
chr9,42616459,42646395,ct_9_16,ct,NonSat,29936
chr9,42646395,42648005,censat_9_16(rnd-6_family-4384),censat,OtherSat,1610
chr9,42648005,42695084,ct_9_17,ct,NonSat,47079
chr9,42695084,42700393,censat_9_17(CATCTn),censat,OtherSat,5309
chr9,42700393,42723519,ct_9_18,ct,NonSat,23126
chr9,42723519,42726231,"dhor_9_2(SF2,SF02)",dhor,αSat-Other,2712
chr9,42726231,42757727,mon_9_4,mon,αSat-Other,31496
chr9,42757727,42757830,censat_9_18(CER),censat,OtherSat,103
chr9,42757830,42955467,ct_9_19,ct,NonSat,197637
chr9,42955467,42961085,hsat5_9_3(HSat5),hsat5,OtherSat,5618
chr9,42961085,42990598,ct_9_20,ct,NonSat,29513
chr9,42990598,42991952,hsat5_9_4(HSat5),hsat5,OtherSat,1354
chr9,42991952,43193890,ct_9_21,ct,NonSat,201938
chr9,43193890,43199183,censat_9_19(SST1_Composite),censat,OtherSat,5293
chr9,43199183,43249506,ct_9_22,ct,NonSat,50323
chr9,43249506,43251239,censat_9_20(SST1_Composite),censat,OtherSat,1733
chr9,43251239,44473333,ct_9_23,ct,NonSat,1222094
chr9,44473333,44474692,hsat5_9_5(HSat5),hsat5,OtherSat,1359
chr9,44474692,44498993,ct_9_24,ct,NonSat,24301
chr9,44498993,44504623,hsat5_9_6(HSat5),hsat5,OtherSat,5630
chr9,44504623,44705245,ct_9_25,ct,NonSat,200622
chr9,44705245,44705367,censat_9_21(CER),censat,OtherSat,122
chr9,44705367,44773761,mon_9_5,mon,αSat-Other,68394
chr9,44773761,44775912,dhor_9_3(S2CMH4d),dhor,αSat-Other,2151
chr9,44775912,44799160,ct_9_26,ct,NonSat,23248
chr9,44799160,44812876,"censat_9_22(CCCTGGn,ATGAAn)",censat,OtherSat,13716
chr9,44812876,44864060,ct_9_27,ct,NonSat,51184
chr9,44864060,44865067,censat_9_23(rnd-6_family-4384),censat,OtherSat,1007
chr9,44865067,44892269,ct_9_28,ct,NonSat,27202
chr9,44892269,44895482,censat_9_24(rnd-6_family-4384),censat,OtherSat,3213
chr9,44895482,44899868,ct_9_29,ct,NonSat,4386
chr9,44899868,44938599,hsat2_9_1(B),hsat2,HSat2,38731
chr9,44938599,44951775,"dhor_9_4(SF2,SF02)",dhor,αSat-Other,13176
chr9,44951775,47582595,hor_9_1(S2C9H1L),hor,αSat-Active,2630820
chr9,47582595,47589745,"dhor_9_5(SF2,SF02)",dhor,αSat-Other,7150
chr9,47589745,47609560,mon_9_6,mon,αSat-Other,19815
chr9,47609560,47638225,censat_9_25(CER),censat,OtherSat,28665
chr9,47638225,47737183,ct_9_30,ct,NonSat,98958
chr9,47737183,47739396,"bsat_9_3(LSAU-BSAT_Composite,no_beta)",bsat,βSat,2213
chr9,47739396,47742620,"censat_9_26(rnd-6_family-13719,20)",censat,OtherSat,3224
chr9,47742620,47841420,ct_9_31,ct,NonSat,98800
chr9,47841420,47849270,censat_9_27(rnd-1_family-0),censat,OtherSat,7850
chr9,47849270,47855257,"gsat_9_3(GSATII,TAR)",gsat,OtherSat,5987
chr9,47855257,47857072,censat_9_28(SST1_Composite),censat,OtherSat,1815
chr9,47857072,48141209,ct_9_32,ct,NonSat,284137
chr9,48141209,48150354,censat_9_29(SST1_Composite),censat,OtherSat,9145
chr9,48150354,48303506,ct_9_33,ct,NonSat,153152
chr9,48303506,48305237,censat_9_30(SST1_Composite),censat,OtherSat,1731
chr9,48305237,48354751,ct_9_34,ct,NonSat,49514
chr9,48354751,48364967,censat_9_31(SST1_Composite),censat,OtherSat,10216
chr9,48364967,48368871,mon_9_7,mon,αSat-Other,3904
chr9,48368871,48373153,censat_9_32(SST1_Composite),censat,OtherSat,4282
chr9,48373153,48383622,mon_9_8,mon,αSat-Other,10469
chr9,48383622,48476973,ct_9_35,ct,NonSat,93351
chr9,48476973,48557068,hsat3_9_1(B3),hsat3,HSat3,80095
chr9,48557068,48569040,bsat_9_4,bsat,βSat,11972
chr9,48569040,48813973,hsat3_9_2(B3),hsat3,HSat3,244933
chr9,48813973,49055551,bsat_9_5,bsat,βSat,241578
chr9,49055551,76694047,hsat3_9_3(B5),hsat3,HSat3,27638496
chr9,76694047,76804204,ct_9_36,ct,NonSat,110157
chr9,76804204,76808727,censat_9_33(CER),censat,OtherSat,4523
chr9,76808727,76809962,hsat5_9_7(HSat5),hsat5,OtherSat,1235
chr9,76809962,76823087,ct_9_37,ct,NonSat,13125
chr9,76823087,76825316,hsat5_9_8(HSat5),hsat5,OtherSat,2229
chr9,76825316,76845482,ct_9_38,ct,NonSat,20166
chr9,76845482,76846837,hsat5_9_9(HSat5),hsat5,OtherSat,1355
chr9,76846837,76939407,ct_9_39,ct,NonSat,92570
chr9,76939407,76941461,censat_9_34(SATR),censat,OtherSat,2054
chr9,76941461,76944375,ct_9_40,ct,NonSat,2914
chr9,76944375,76948224,censat_9_35(SATR),censat,OtherSat,3849
chr9,76948224,76972369,ct_9_41,ct,NonSat,24145
chr9,76972369,76976225,gsat_9_4(TAR/GSATII),gsat,OtherSat,3856
chr9,76976225,76977867,censat_9_36(rnd-1_family-0),censat,OtherSat,1642
chr9,76977867,77041361,ct_9_42,ct,NonSat,63494
chr9,77041361,77058678,censat_9_37(SATR),censat,OtherSat,17317
chr9,77058678,77232488,ct_9_43,ct,NonSat,173810
chr9,77232488,77240220,censat_9_38(CER),censat,OtherSat,7732
chr9,77240220,77247054,ct_9_44,ct,NonSat,6834
chr9,77247054,77257815,censat_9_39(CER),censat,OtherSat,10761
chr9,77257815,77276265,mon_9_9,mon,αSat-Other,18450
chr9,77276265,77279322,ct_9_45,ct,NonSat,3057
chr9,77279322,77282899,dhor_9_6(S2CMH4d),dhor,αSat-Other,3577
chr9,77282899,77289240,ct_9_46,ct,NonSat,6341
chr9,77289240,77319551,dhor_9_7(SF02),dhor,αSat-Other,30311
chr9,77319551,77347987,mon_9_10,mon,αSat-Other,28436
chr9,77347987,77348106,censat_9_40(CER),censat,OtherSat,119
chr9,77348106,77476784,ct_9_47,ct,NonSat,128678
chr9,77476784,77481008,censat_9_41(CER),censat,OtherSat,4224
chr9,77481008,77510924,ct_9_48,ct,NonSat,29916
chr9,77510924,77513280,censat_9_42(rnd-6_family-4384),censat,OtherSat,2356
chr9,77513280,77560408,ct_9_49,ct,NonSat,47128
chr9,77560408,77569867,censat_9_43(CATCTn),censat,OtherSat,9459
chr9,77569867,77599464,ct_9_50,ct,NonSat,29597
chr9,77599464,77602175,"dhor_9_8(SF2,SF02)",dhor,αSat-Other,2711
chr9,77602175,77605217,mon_9_11,mon,αSat-Other,3042
chr9,77605217,77605320,censat_9_44(CER),censat,OtherSat,103
chr9,77605320,77804649,ct_9_51,ct,NonSat,199329
chr9,77804649,77805738,hsat5_9_10(HSat5),hsat5,OtherSat,1089
chr9,77805738,77854633,ct_9_52,ct,NonSat,48895
chr9,77854633,77855225,hsat5_9_11(HSat5),hsat5,OtherSat,592
chr9,77855225,78025024,ct_9_53,ct,NonSat,169799
chr9,78025024,78032850,censat_9_45(rnd-1_family-0),censat,OtherSat,7826
chr9,78032850,78038666,gsat_9_5(GSATII),gsat,OtherSat,5816
chr9,78038666,78040719,censat_9_46(SST1_Composite),censat,OtherSat,2053
chr9,78040719,79450913,ct_9_54,ct,NonSat,1410194
chr9,79450913,79452644,censat_9_47(SST1_Composite),censat,OtherSat,1731
chr9,79452644,79500659,ct_9_55,ct,NonSat,48015
chr9,79500659,79509797,censat_9_48(SST1_Composite),censat,OtherSat,9138
chr9,79509797,79709306,ct_9_56,ct,NonSat,199509
chr9,79709306,79710650,hsat5_9_12(HSat5),hsat5,OtherSat,1344
chr9,79710650,79740134,ct_9_57,ct,NonSat,29484
chr9,79740134,79746250,hsat5_9_13(HSat5),hsat5,OtherSat,6116
chr9,79746250,79941019,ct_9_58,ct,NonSat,194769
chr9,79941019,79944043,mon_9_12,mon,αSat-Other,3024
chr9,79944043,79946750,"dhor_9_9(SF2,SF02)",dhor,αSat-Other,2707
chr9,79946750,79969508,ct_9_59,ct,NonSat,22758
chr9,79969508,79984161,"censat_9_49(TGGCCCn,A-rich)",censat,OtherSat,14653
chr9,79984161,80031273,ct_9_60,ct,NonSat,47112
chr9,80031273,80033619,censat_9_50(rnd-6_family-4384),censat,OtherSat,2346
chr9,80033619,80163515,ct_9_61,ct,NonSat,129896
chr9,80163515,80165705,"bsat_9_6(LSAU-BSAT_Composite,no_beta)",bsat,βSat,2190
chr9,80165705,80168936,"censat_9_51(rnd-6_family-13719,20)",censat,OtherSat,3231
chr9,80168936,80367431,ct_9_62,ct,NonSat,198495
chr9,80367431,80370664,"censat_9_52(rnd-6_family-13719,20)",censat,OtherSat,3233
chr9,80370664,80372855,"bsat_9_7(LSAU-BSAT_Composite,no_beta)",bsat,βSat,2191
chr9,80372855,80485822,ct_9_63,ct,NonSat,112967
chr9,80485822,80500930,censat_9_53(SATR),censat,OtherSat,15108
chr9,80500930,81268901,ct_9_64,ct,NonSat,767971
chr9,81268901,81269165,censat_9_54(SATR),censat,OtherSat,264
chrX,57362331,57379461,mon_X_1,mon,αSat-Other,17130
chrX,57379461,57392493,hsat4_X_1(HSat4),hsat4,OtherSat,13032
chrX,57392493,57395182,ct_X_2,ct,NonSat,2689
chrX,57395182,57398313,mon_X_2,mon,αSat-Other,3131
chrX,57398313,57446652,hsat4_X_2(HSat4),hsat4,OtherSat,48339
chrX,57446652,57486467,mon_X_3,mon,αSat-Other,39815
chrX,57486467,57517479,hsat4_X_3(HSat4),hsat4,OtherSat,31012
chrX,57517479,57523462,mon_X_4,mon,αSat-Other,5983
chrX,57523462,57554109,hsat4_X_4(HSat4),hsat4,OtherSat,30647
chrX,57554109,57593564,gsat_X_1(GSATX),gsat,OtherSat,39455
chrX,57593564,57817387,mon_X_5,mon,αSat-Other,223823
chrX,57817387,57817895,dhor_X_1(S01CMH1d),dhor,αSat-Other,508
chrX,57817895,57819763,dhor_X_2(SF3),dhor,αSat-Other,1868
chrX,57819763,60927195,hor_X_1(S3CXH1L),hor,αSat-Active,3107432
chrX,60927195,60927707,dhor_X_3(S01CMH1d),dhor,αSat-Other,512
chrX,60927707,61247454,mon_X_6,mon,αSat-Other,319747
