Gene,Transcript,Chrom,Start,End,Strand,Offset,Is_ATAC_High,ATAC_Ave,TPM_Ave,TPM_1,TPM_2,TPM_3,TPM_Quantile
ENSG00000284057.1,ENST00000638767.1,chr11,93741664,93812378,+,0,True,18.530947,0.3475886666666667,0.329247,0.0,0.713519,Q2
ENSG00000042429.12,ENST00000639523.1,chr11,93784749,93812310,+,522,True,13.684017,10.055352333333333,8.220935,12.033021,9.912101,Q4
ENSG00000214376.6,ENST00000409977.2,chr11,93818232,93850618,-,0,False,0.69586223,0.010729,0.032187,0.0,0.0,Q1
ENSG00000181333.12,ENST00000315765.10,chr11,94021354,94114208,+,0,True,3.037233,0.102312,0.024764,0.074046,0.208126,Q1
ENSG00000110218.9,ENST00000227638.8,chr11,94128841,94181968,+,0,True,18.232891,14.965857666666665,8.348545,17.940301,18.608727,Q4
ENSG00000183560.10,NoTrans,chr11,94304580,94308146,+,0,True,5.2438664,0.0,0.0,0.0,0.0,NoTrans
ENSG00000123901.9,ENST00000243673.7,chr11,94377316,94401419,-,0,False,0.74133164,0.05399533333333334,0.067987,0.022585,0.071414,Q1
ENSG00000020922.13,ENST00000407439.7,chr11,94419866,94493843,-,42,True,18.169647,3.7578203333333335,3.071063,4.083022,4.119376,Q3
ENSG00000168876.9,ENST00000302755.4,chr11,94496600,94499562,+,2621,False,0.37867773,2.683692,4.17704,0.0,3.874036,Q3
ENSG00000257057.3,NoTrans,chr11,94512461,94532123,+,0,True,3.3426783,0.0,0.0,0.0,0.0,NoTrans
ENSG00000134627.12,NoTrans,chr11,94543840,94621421,+,0,True,9.418046,0.0,0.0,0.0,0.0,NoTrans
ENSG00000196371.4,ENST00000358752.4,chr11,94543921,94549895,+,0,True,9.463366,0.021483666666666665,0.024058,0.031969,0.008424,Q1
ENSG00000166025.18,ENST00000433060.3,chr11,94768356,94876748,+,61925,True,12.843469,12.726737666666667,6.183833,12.833159,19.163221,Q4
ENSG00000150316.12,ENST00000279839.8,chr11,94962620,94973556,-,30,True,8.063722,26.748435999999998,27.975286,26.813648,25.456374,Q5
ENSG00000186280.7,ENST00000610872.1,chr11,94997173,94999363,+,23464,False,0.5836473,0.17035166666666668,0.258963,0.252092,0.0,Q2
ENSG00000235268.2,NoTrans,chr11,95025258,95027596,+,0,False,1.0958736,0.0,0.0,0.0,0.0,NoTrans
ENSG00000255855.2,NoTrans,chr11,95049422,95051338,+,0,False,0.8294322,0.0,0.0,0.0,0.0,NoTrans
ENSG00000263465.5,ENST00000638426.1,chr11,95068058,95069088,+,1139,True,23.532324,12.699001333333333,11.552545,15.50235,11.042109,Q4
ENSG00000149218.5,ENST00000278505.5,chr11,95089846,95132645,+,0,True,18.157524,18.089394666666667,15.304033,22.581002,16.383149,Q4
ENSG00000149212.12,ENST00000536441.7,chr11,95165513,95231202,-,1339,True,26.084436,0.23675533333333335,0.208332,0.350898,0.151036,Q2
ENSG00000077458.13,ENST00000543641.5,chr11,95768955,95789790,-,619,True,31.27901,2.2682153333333335,1.911825,2.230629,2.662192,Q3
ENSG00000166037.11,ENST00000325542.10,chr11,95790498,95832693,+,533,True,31.99584,10.624245666666667,10.792355,8.69225,12.388132,Q4
ENSG00000087053.20,ENST00000352297.11,chr11,95834089,95924100,-,1215,True,8.549445,6.479825666666667,4.407444,7.37184,7.660193,Q3
ENSG00000184384.14,ENST00000524717.6,chr11,95976598,96343195,-,0,True,11.546781,1.765083,1.782096,2.425299,1.087854,Q2
ENSG00000149231.16,ENST00000423339.2,chr11,96353646,96384990,-,4966,False,0.16835028,3.112694666666666,1.006951,4.625334,3.705799,Q3
ENSG00000183340.7,ENST00000332349.5,chr11,96390013,96393561,+,24,True,16.033617,6.1211020000000005,4.351737,7.757163,6.254406,Q3
ENSG00000149972.12,NoTrans,chr11,99020949,100358885,+,0,False,0.63112426,0.0,0.0,0.0,0.0,NoTrans
ENSG00000165895.19,ENST00000524892.7,chr11,100687653,100993941,+,365,True,11.64345,0.639622,0.426747,1.078525,0.413594,Q2
ENSG00000082175.16,NoTrans,chr11,101029624,101129813,-,0,False,0.7378751,0.0,0.0,0.0,0.0,NoTrans
ENSG00000137672.13,ENST00000348423.8,chr11,101452955,101583503,-,289059,False,0.6282367,0.013558666666666665,0.0,0.040676,0.0,Q1
ENSG00000187151.7,NoTrans,chr11,101890674,101916522,-,0,False,1.9312527,0.0,0.0,0.0,0.0,NoTrans
ENSG00000110318.15,ENST00000532077.1,chr11,101978402,101998030,+,63392,False,0.20667674,0.6413733333333334,1.282572,0.0,0.641548,Q2
ENSG00000137691.13,ENST00000526781.5,chr11,102047455,102081435,+,18,True,4.627467,0.7189023333333333,0.545173,1.135324,0.47621,Q2
ENSG00000137693.14,ENST00000282441.10,chr11,102110447,102233424,+,0,True,14.413541,21.97636,15.318855,26.960377,23.649848,Q5
ENSG00000023445.16,ENST00000527309.2,chr11,102317484,102337061,+,34,True,14.2874,11.898971333333334,11.042601,11.582935,13.071378,Q4
ENSG00000110330.10,ENST00000530675.5,chr11,102347214,102378236,+,3,True,18.159523,11.978499666666666,6.403763,14.376281,15.155455,Q4
ENSG00000152558.15,ENST00000398136.7,chr11,102396332,102452765,-,17619,True,10.520959,51.444704333333334,45.859454,57.035604,51.439055,Q5
ENSG00000137673.9,ENST00000260227.5,chr11,102520508,102530747,-,3,True,2.657057,1.1240366666666668,1.939648,1.022224,0.410238,Q2
ENSG00000137674.4,NoTrans,chr11,102576832,102625332,-,0,False,0.39765453,0.0,0.0,0.0,0.0,NoTrans
ENSG00000137675.5,NoTrans,chr11,102691487,102705769,-,0,False,0.47976497,0.0,0.0,0.0,0.0,NoTrans
ENSG00000118113.12,ENST00000528662.6,chr11,102712632,102727050,-,0,False,1.2576826,0.006863,0.020589,0.0,0.0,Q1
ENSG00000166670.10,ENST00000279441.9,chr11,102770502,102780628,-,0,True,5.464707,4.307568666666666,0.698907,2.301066,9.922733,Q3
ENSG00000196611.6,ENST00000315274.7,chr11,102789919,102798160,-,0,True,6.859873,6.565574666666667,0.282899,2.956562,16.457263,Q3
ENSG00000149968.12,ENST00000299855.10,chr11,102835801,102843609,-,0,False,1.932845,0.401079,0.160599,0.392282,0.650356,Q2
ENSG00000262406.3,NoTrans,chr11,102862736,102874982,-,0,False,0.5077559,0.0,0.0,0.0,0.0,NoTrans
ENSG00000137745.13,ENST00000260302.8,chr11,102942995,102955732,-,0,False,1.1050969,0.018215666666666668,0.0,0.054647,0.0,Q1
ENSG00000137692.12,ENST00000529281.5,chr11,103062171,103092177,-,17,True,13.070064,20.850232000000002,17.567692,22.208125,22.774879,Q4
ENSG00000187240.17,ENST00000528670.5,chr11,103283017,103479625,+,173607,False,0.14871784,1.9342233333333334,2.870551,2.092796,0.839323,Q2
ENSG00000170962.13,ENST00000393158.7,chr11,103907189,104164147,-,232,True,5.1911297,0.06532500000000001,0.126745,0.029256,0.039974,Q1
ENSG00000170967.5,NoTrans,chr11,104036640,104039196,+,0,False,0.4481798,0.0,0.0,0.0,0.0,NoTrans
ENSG00000204403.11,NoTrans,chr11,104885718,104898670,-,0,False,0.49613702,0.0,0.0,0.0,0.0,NoTrans
ENSG00000196954.14,ENST00000444739.7,chr11,104942866,104968574,-,792,True,5.898449,115.44763133333333,100.788748,109.21848,136.335666,Q5
ENSG00000137757.11,ENST00000531367.5,chr11,104995744,105023136,-,32,False,0.5224907,0.04307,0.12921,0.0,0.0,Q1
ENSG00000137752.25,ENST00000695721.1,chr11,105025508,105035143,-,107,True,6.323085,7.4099916666666665,10.359656,4.091697,7.778622,Q4
ENSG00000204397.10,ENST00000673097.2,chr11,105041563,105045335,-,56096,True,4.487377,2.429788333333333,3.765799,1.742293,1.781273,Q3
ENSG00000255501.3,ENST00000530950.2,chr11,105137714,105139769,-,391928,False,0.80385375,0.24266033333333334,0.515385,0.212596,0.0,Q2
ENSG00000152578.15,NoTrans,chr11,105609535,105982090,+,0,True,2.2131858,0.0,0.0,0.0,0.0,NoTrans
ENSG00000170903.12,ENST00000301919.9,chr11,106007899,106022240,-,163,True,21.475101,4.307101,3.517736,5.085349,4.318218,Q3
ENSG00000182359.15,ENST00000532662.1,chr11,106054353,106076700,-,759,True,22.037727,1.0920766666666666,1.773411,0.922875,0.579944,Q2
ENSG00000149313.11,ENST00000278618.9,chr11,106077662,106098695,+,2161,True,25.973068,18.208073,17.686694,19.545235,17.39229,Q4
ENSG00000152402.11,ENST00000347596.2,chr11,106687375,107018151,-,325,True,4.8965435,0.0065386666666666675,0.0,0.019616,0.0,Q1
ENSG00000152404.16,ENST00000282251.10,chr11,107326360,107457825,-,0,True,4.668295,3.9043096666666663,2.554153,4.24592,4.912856,Q3
ENSG00000137760.15,ENST00000428149.7,chr11,107502727,107565735,-,7,True,9.220354,1.7677466666666668,1.556704,1.961155,1.785381,Q2
ENSG00000110675.13,ENST00000265840.12,chr11,107591147,107666779,+,56,True,3.3051586,0.09907899999999999,0.134451,0.162786,0.0,Q1
ENSG00000170290.4,NoTrans,chr11,107707378,107719693,-,0,True,5.973932,0.0,0.0,0.0,0.0,NoTrans
ENSG00000110660.15,ENST00000525815.6,chr11,107790991,107858787,-,69506,True,23.415672,35.97043766666667,35.078966,38.535936,34.296411,Q5
ENSG00000179331.3,NoTrans,chr11,107928448,107963482,+,0,True,5.9147525,0.0,0.0,0.0,0.0,NoTrans
ENSG00000166266.14,ENST00000393094.7,chr11,108008898,108107761,+,0,True,13.5119,4.8809363333333335,3.810057,5.234345,5.598407,Q3
ENSG00000075239.14,ENST00000265838.9,chr11,108121567,108147603,+,4872,True,16.129797,67.88172300000001,77.263458,66.768623,59.613088,Q5
ENSG00000149308.17,ENST00000278612.9,chr11,108157215,108222638,-,0,True,28.38775,3.111359333333333,1.885569,3.78322,3.665289,Q3
ENSG00000149311.20,ENST00000675843.1,chr11,108223067,108369102,+,23,True,29.026165,6.047953333333333,4.221347,7.130587,6.791926,Q3
ENSG00000166323.13,ENST00000525729.5,chr11,108308519,108467531,-,0,True,13.601453,0.19943600000000003,0.0,0.170066,0.428242,Q2
ENSG00000178202.14,ENST00000323468.10,chr11,108472116,108498384,-,21,True,8.916593,3.960236666666667,2.528464,4.360192,4.992054,Q3
ENSG00000110723.12,ENST00000265843.9,chr11,108505435,108593768,-,0,True,17.605946,0.7516229999999999,0.59522,0.93153,0.728119,Q2
ENSG00000178105.12,ENST00000322536.8,chr11,108665069,108940927,+,11,True,5.4109025,19.687469333333333,18.767733,20.971731,19.322944,Q4
ENSG00000185742.7,ENST00000327419.7,chr11,109422190,109429167,+,0,False,0.73136073,0.0028613333333333334,0.0,0.0,0.008584,Q1
ENSG00000149289.11,ENST00000278590.8,chr11,110093392,110171841,+,0,True,26.983242,11.546396666666666,8.423303,13.324049,12.891838,Q4
ENSG00000137710.17,ENST00000645495.2,chr11,110229441,110296614,-,98,True,17.949118,33.919636000000004,22.991071,37.415283,41.352554,Q5
ENSG00000137714.3,ENST00000260270.3,chr11,110429948,110464884,+,0,True,11.515312,17.863330666666666,18.969387,17.609403,17.011202,Q4
ENSG00000137727.13,ENST00000529591.5,chr11,110577043,110589685,-,123504,False,0.221324,0.013273,0.0,0.0,0.039819,Q1
ENSG00000150750.9,NoTrans,chr11,111245725,111286401,+,0,False,0.3805091,0.0,0.0,0.0,0.0,NoTrans
ENSG00000214290.9,NoTrans,chr11,111298546,111308735,+,0,False,0.87365603,0.0,0.0,0.0,0.0,NoTrans
ENSG00000110777.12,ENST00000393067.8,chr11,111352255,111379275,-,76355,True,3.9111428,0.300762,0.361057,0.287413,0.253816,Q2
ENSG00000137707.14,ENST00000456861.2,chr11,111497239,111512342,-,2025,False,0.7349458,0.026042,0.078126,0.0,0.0,Q1
ENSG00000183644.14,ENST00000529167.5,chr11,111514785,111537030,+,7,False,0.43535745,0.016392,0.0,0.015815,0.033361,Q1
ENSG00000204381.12,NoTrans,chr11,111540280,111561745,+,0,False,0.53895664,0.0,0.0,0.0,0.0,NoTrans
ENSG00000170145.5,ENST00000304987.4,chr11,111602449,111730855,+,0,True,21.116789,4.24906,2.848555,4.717607,5.181018,Q3
ENSG00000137713.16,ENST00000527614.6,chr11,111737877,111766389,-,0,True,10.623606,4.124302,3.735335,4.851135,3.786436,Q3
ENSG00000086848.15,ENST00000614444.4,chr11,111786256,111871533,-,48,True,9.675082,6.426023333333333,7.152905,8.031449,4.093716,Q3
ENSG00000258529.5,ENST00000542429.2,chr11,111870295,111876844,-,2581,False,0.45294493,0.239561,0.0,0.718683,0.0,Q2
ENSG00000255561.7,ENST00000260257.9,chr11,111874056,111879165,-,2078,True,19.530403,1.4759726666666666,1.331071,1.463321,1.633526,Q2
ENSG00000137720.8,ENST00000528125.5,chr11,111878935,111883900,+,0,True,19.58751,29.474784999999997,38.326498,25.837503,24.260354,Q5
ENSG00000109846.9,ENST00000527950.5,chr11,111908623,111923722,-,0,True,2.3971372,2.2552983333333336,1.721068,2.064082,2.980745,Q3
ENSG00000170276.6,ENST00000304298.4,chr11,111912734,111914093,+,0,True,6.548299,0.3024153333333333,0.416986,0.27385,0.21641,Q2
ENSG00000254445.1,NoTrans,chr11,111912736,111926871,+,0,True,6.5447636,0.0,0.0,0.0,0.0,NoTrans
ENSG00000149300.10,ENST00000278601.6,chr11,111918913,111926871,+,881,True,5.2557178,0.8972703333333333,1.231478,0.939349,0.520984,Q2
ENSG00000150764.14,ENST00000615255.1,chr11,111977309,112021979,+,50165,True,12.746435,8.322221666666666,1.805295,10.748513,12.412857,Q4
ENSG00000150768.17,ENST00000280346.11,chr11,112025408,112064404,+,0,True,11.184653,9.741515333333334,13.410879,9.926031,5.887636,Q4
ENSG00000150773.12,ENST00000676994.1,chr11,112064026,112074048,-,226,True,6.9304256,0.173818,0.521454,0.0,0.0,Q2
ENSG00000150776.18,ENST00000393047.8,chr11,112074299,112085150,+,213,True,7.0281224,8.269431666666666,8.588441,7.900249,8.319605,Q4
ENSG00000150779.12,ENST00000504148.3,chr11,112084800,112086756,-,42,True,10.17648,33.973350333333336,43.481527,36.377955,22.060569,Q5
ENSG00000204370.13,ENST00000375549.8,chr11,112086873,112095794,+,49,True,10.090362,76.17558966666667,89.280945,70.739148,68.506676,Q5
ENSG00000255292.9,ENST00000531744.5,chr11,112086903,112179360,+,0,True,10.071893,0.2265533333333333,0.0,0.187836,0.491824,Q2
ENSG00000150782.12,ENST00000280357.12,chr11,112143260,112164094,-,2,True,9.847164,126.99005699999998,169.296607,112.168511,99.505053,Q5
ENSG00000150783.10,ENST00000530752.5,chr11,112167372,112172264,+,0,True,3.6842887,0.07403533333333333,0.222106,0.0,0.0,Q1
ENSG00000197580.13,ENST00000531169.5,chr11,112176400,112224699,+,890,True,3.5931113,0.23847433333333332,0.074036,0.282599,0.358788,Q2
ENSG00000150787.8,ENST00000280362.8,chr11,112226428,112233973,+,61,True,17.06918,13.871329000000001,13.559952,18.858185,9.19585,Q4
ENSG00000188771.5,NoTrans,chr11,112248153,112260860,-,0,True,2.5083678,0.0,0.0,0.0,0.0,NoTrans
ENSG00000149294.17,ENST00000618266.4,chr11,112961247,113278411,+,0,False,1.0694019,0.18270033333333335,0.14283,0.262236,0.143035,Q2
ENSG00000149292.17,ENST00000529221.6,chr11,113314583,113366387,+,4,True,13.618017,7.575270333333333,7.50586,8.794457,6.425494,Q4
ENSG00000170209.5,ENST00000303941.4,chr11,113387779,113400416,+,0,True,2.8727834,0.18677766666666665,0.116829,0.136106,0.307398,Q2
ENSG00000149295.14,ENST00000544518.5,chr11,113409616,113424684,-,51007,False,1.0864663,1.41031,0.658597,1.944521,1.627812,Q2
ENSG00000166682.13,ENST00000536856.5,chr11,113687550,113706306,-,67,False,0.65159494,0.03761,0.0,0.11283,0.0,Q1
ENSG00000086827.9,ENST00000200135.8,chr11,113733187,113773692,-,43,True,13.024004,12.215892666666667,10.158838,13.336204,13.152636,Q4
ENSG00000228607.3,NoTrans,chr11,113779796,113780485,+,0,False,0.57403904,0.0,0.0,0.0,0.0,NoTrans
ENSG00000048028.12,ENST00000544967.5,chr11,113798092,113829467,-,46105,False,0.30144796,5.159203,5.953158,5.836364,3.688087,Q3
ENSG00000149305.8,ENST00000260191.8,chr11,113904796,113949079,+,0,False,0.42552483,0.025593999999999995,0.02205,0.043107,0.011625,Q1
ENSG00000166736.12,ENST00000299961.5,chr11,113977500,113990310,+,2425,False,1.1040139,0.008461999999999999,0.0,0.025386,0.0,Q1
ENSG00000109906.15,ENST00000335953.9,chr11,114059711,114256765,+,670,True,9.9983635,4.929038333333334,3.067597,5.88622,5.833298,Q3
ENSG00000166741.8,ENST00000535401.5,chr11,114257831,114313285,+,44,True,2.7711213,27.476058,54.977264,17.938956,9.511954,Q5
ENSG00000180425.11,ENST00000623205.2,chr11,114398532,114400511,-,0,True,21.644579,0.9747879999999999,1.202845,0.750923,0.970596,Q2
ENSG00000076053.12,ENST00000544313.5,chr11,114400613,114407819,+,583,True,21.603151,7.6627833333333335,5.169399,8.769617,9.049334,Q4
ENSG00000255663.1,ENST00000544347.1,chr11,114400682,114443932,+,0,True,21.485432,2.988611333333333,1.758445,4.966886,2.240503,Q3
ENSG00000076043.11,ENST00000265881.10,chr11,114439467,114450279,+,32,True,15.563644,75.32789700000001,62.150084,78.54582,85.287787,Q5
ENSG00000095110.9,ENST00000696071.1,chr11,114518934,114559881,-,0,False,0.35088977,0.0034750000000000002,0.0,0.0,0.010425,Q1
ENSG00000137634.10,NoTrans,chr11,114570591,114595786,-,0,False,0.6258721,0.0,0.0,0.0,0.0,NoTrans
ENSG00000204361.10,ENST00000389586.6,chr11,114678527,114707069,+,0,True,7.6919127,0.009578,0.0,0.0,0.028734,Q1
ENSG00000182985.18,ENST00000616271.4,chr11,115176467,115240421,-,264536,False,0.3078286,0.2632043333333333,0.114422,0.389494,0.285697,Q2
ENSG00000137656.12,ENST00000260210.5,chr11,116748173,116772987,-,0,True,14.041801,9.325781999999998,8.964834,9.883873,9.128639,Q4
ENSG00000109917.11,ENST00000431973.5,chr11,116785578,116787898,-,141,True,6.6849794,41.25569333333333,28.24941,39.310696,56.206974,Q5
ENSG00000110243.12,ENST00000673688.1,chr11,116790077,116791871,-,549,True,3.5358603,0.014302333333333334,0.0,0.042907,0.0,Q1
ENSG00000110244.7,NoTrans,chr11,116820700,116823304,-,0,False,1.0741928,0.0,0.0,0.0,0.0,NoTrans
ENSG00000110245.12,NoTrans,chr11,116829706,116833072,+,0,False,1.2855796,0.0,0.0,0.0,0.0,NoTrans
ENSG00000118137.10,ENST00000375323.5,chr11,116835751,116837614,-,8,False,1.1260091,0.017667,0.0,0.0,0.053001,Q1
ENSG00000160584.17,ENST00000445177.6,chr11,116843402,117098428,-,9,True,8.487595,4.062671,3.532561,4.133333,4.522119,Q3
ENSG00000168092.14,ENST00000527958.6,chr11,117144287,117171045,+,3,True,20.729492,37.01638433333333,28.981815,40.731515,41.335823,Q5
ENSG00000149577.16,ENST00000620360.4,chr11,117178932,117197441,+,196,True,12.814421,3.2938069999999997,4.159855,3.061092,2.660474,Q3
ENSG00000149591.17,ENST00000278968.10,chr11,117199394,117204782,+,24,True,6.499445,0.3566046666666667,0.734331,0.0,0.335483,Q2
ENSG00000160613.15,ENST00000676339.1,chr11,117205068,117232094,-,431,True,15.509415,14.531953666666666,15.985942,15.396248,12.213671,Q4
ENSG00000167257.11,ENST00000531452.5,chr11,117232736,117285688,+,111,True,13.574225,6.4788673333333335,6.497564,6.806526,6.132512,Q3
ENSG00000186318.18,ENST00000392937.10,chr11,117285706,117295636,-,20623,False,1.1013745,2.008205333333333,3.120757,2.081004,0.822855,Q2
ENSG00000110274.16,ENST00000278935.8,chr11,117327854,117413266,+,13297,True,17.892157,8.091019333333334,7.767685,8.471435,8.033938,Q4
ENSG00000177103.15,NoTrans,chr11,117427772,117817525,-,0,True,4.855406,0.0,0.0,0.0,0.0,NoTrans
ENSG00000137731.14,NoTrans,chr11,117800844,117828698,-,0,True,4.678243,0.0,0.0,0.0,0.0,NoTrans
ENSG00000255245.4,NoTrans,chr11,117820163,117876667,-,0,False,1.2620025,0.0,0.0,0.0,0.0,NoTrans
ENSG00000137726.17,NoTrans,chr11,117836976,117877486,-,0,False,1.1155579,0.0,0.0,0.0,0.0,NoTrans
ENSG00000137747.16,ENST00000524993.6,chr11,117900641,117929402,-,57,False,1.158616,0.5681203333333333,1.281814,0.164821,0.257726,Q2
ENSG00000110324.12,NoTrans,chr11,117986370,118003037,+,0,False,0.9214267,0.0,0.0,0.0,0.0,NoTrans
ENSG00000255274.10,NoTrans,chr11,118003634,118088299,-,0,True,3.5299897,0.0,0.0,0.0,0.0,NoTrans
ENSG00000137648.19,ENST00000522824.5,chr11,118077094,118118457,+,82,True,2.218648,0.5726423333333334,1.172987,0.173098,0.371842,Q2
ENSG00000177098.9,ENST00000324727.9,chr11,118133377,118152823,-,65,True,3.169228,0.02530366666666667,0.0431,0.021487,0.011324,Q1
ENSG00000149575.9,NoTrans,chr11,118162806,118176639,-,0,False,1.0788817,0.0,0.0,0.0,0.0,NoTrans
ENSG00000160593.19,NoTrans,chr11,118193725,118225094,-,0,False,0.5117923,0.0,0.0,0.0,0.0,NoTrans
ENSG00000160588.10,ENST00000278949.9,chr11,118226690,118252365,-,0,True,3.6484802,5.801555666666666,5.684006,6.235999,5.484662,Q3
ENSG00000149573.9,ENST00000278937.7,chr11,118253416,118264297,-,239,True,23.50362,27.395396,29.799213,29.593506,22.793469,Q5
ENSG00000198851.10,ENST00000528600.1,chr11,118304899,118316171,+,169,False,0.5289208,0.027504666666666667,0.04121,0.041304,0.0,Q1
ENSG00000167286.11,NoTrans,chr11,118339075,118342705,-,0,False,0.8105963,0.0,0.0,0.0,0.0,NoTrans
ENSG00000160654.11,ENST00000532917.3,chr11,118344344,118355161,+,0,False,0.7077396,0.10620766666666666,0.147348,0.0,0.171275,Q1
ENSG00000110344.10,ENST00000252108.8,chr11,118359600,118399211,+,0,True,3.7213612,9.789397000000001,7.191974,11.976228,10.199989,Q4
ENSG00000285827.1,ENST00000649464.1,chr11,118401602,118449569,+,0,True,8.002831,0.17715999999999998,0.204877,0.326603,0.0,Q2
ENSG00000167283.9,ENST00000300688.8,chr11,118401606,118409847,+,260,True,7.995155,126.94521233333334,142.351929,131.407902,107.075806,Q5
ENSG00000118058.24,ENST00000686588.1,chr11,118509948,118526832,+,73492,False,0.45083925,5.681672333333334,5.114126,6.210934,5.719957,Q3
ENSG00000172425.12,ENST00000302783.10,chr11,118527474,118530993,+,2,False,1.2930743,0.030753666666666665,0.0,0.092261,0.0,Q1
ENSG00000149582.16,ENST00000527267.1,chr11,118531358,118532296,+,317,False,1.787552,0.03866466666666667,0.0,0.115994,0.0,Q1
ENSG00000118096.10,ENST00000264021.8,chr11,118544543,118565931,-,7039,True,7.693993,9.826618333333334,11.842915,8.771151,8.865789,Q4
ENSG00000095139.15,ENST00000264028.5,chr11,118572409,118603033,+,19,True,5.355198,42.50989833333333,22.656609,49.664738,55.208348,Q5
ENSG00000019144.20,ENST00000356063.9,chr11,118607643,118658025,+,1203,True,10.540008,6.608081666666666,4.09254,7.721919,8.009786,Q3
ENSG00000118094.12,NoTrans,chr11,118657316,118679690,-,0,False,1.6687521,0.0,0.0,0.0,0.0,NoTrans
ENSG00000110367.14,ENST00000534980.7,chr11,118747763,118791164,-,0,True,11.137783,21.12814333333333,12.567417,25.219946,25.597067,Q4
ENSG00000160683.5,ENST00000292174.5,chr11,118883892,118897787,+,0,False,1.3235466,0.0037503333333333334,0.0,0.011251,0.0,Q1
ENSG00000186174.13,ENST00000683865.1,chr11,118896136,118925926,-,0,True,9.618461,24.968423666666666,15.425904,26.650255,32.829112,Q5
